문장,정답,예측,확신도(%)
지혜야 내가 너 좋다고 했잖아. 한 번만 만나주면 안 돼? 이거 스토킹이야 너. 자꾸 그럴래? 내가 어디가 싫은데? 알려주면 고칠게 이렇게 내 의사 존중 안 하고 다가오는 거 자체가 싫단 말야. 거짓말 하지마. 내가 못생겨서 싫은 거지? 하. 너 마음이 더 못생긴 거 알아? 말 다했어? 너가 자꾸 비싸게 구니까 그러는 거잖아. 비싸게 군다고? 너 이거 성희롱인 건 알아? 하 어이가 없다. 좀 귀엽게 봐줬더니 기어오르네. 야. 어?. 죽고 싶어? 아니면 죽기 직전까지 맞아 볼래? 너 왜 그래!! 나 갈거야! 너 지금 한 발짝이라도 움직이면 죽여버릴거야. 일단 가진 100만원이라도 다 내놔.,갈취(1),협박(0),64.73
내일까지 준비하라고 한 돈은 어떻게 되어가고 있나? 사장님 그 많은 금액을 어떻게 이틀 만에 준비합니까. 아직도 정신을 못 차렸군. 내 말이 말 같지 않아? 아뇨. 저도 최선을 다 하고 있습니다. 조금만 기다려주세요. 당신 아내 사지가 멀쩡한 날은 오늘이 마지막이 되겠군. 그것만은 제발. 어디 보자. 손가락 발가락 모두 20개니 개당 500만원으로 치고 자르면 되겠군. 제가 어리석었습니다. 용서해주세요. 제발 제 아내만은 건드리지 말아주세요. 내일까지 1억이야. 시간 금액 중 하나라도 안 맞으면 끔찍한 일이 일어날 거야. 알겠습니다. 반드시 구해오겠습니다.,갈취(1),협박(0),64.67
좋은 말 할때 시키는 대로 내놔 왜 그래야 하는데? 당신이 뺑소니 범인이라는 거 알고 있어 헉!! 그러니 내가 다 말하기 전에 어서 시키는 대로 내놔 한 1000만원이면 되나? 그것 갖고는 어림 없지 2000만원 내놔 그럼 이거 받고 꺼져 각서도 써 알았어 이거 받고 영원히 입 다무는 거야,협박(0),갈취(1),64.36
당신 어디부서야 사장나오라그래 고객님 죄송합니다. 이건 제 선에서는.처리가 안되는 부분이고 규칙위반입니다. 손님이왕인데 장난치는거야 죄송합니다.손님. 사장당장불러 경찰이신고하기전에,기타괴롭힘(3),직장내괴롭힘(2),64.15
새꺄 일로 와봐 으응.? 너 우리가 우습지? 아.아니야. . 새끼. 쫄았냐? 너같은 것들은 매를 맞아야돼. 미.미안. 아아. 다 됐고. 딱 5대만 맞자. 5대는 너무 적은것 같은데? 10대 어때? 아.안돼.,기타괴롭힘(3),협박(0),63.85
할머니 오늘 아침에 손자랑 딸 왔었지? 응. 아주 좋았어. 딸이 이번에 사업도 잘 되어서 용약속도 많이 주고 갔어. 내 딸 너무 자랑스럽네. 그래? 할머니 그럼 그 약속 나한테 줘봐. 할머니 어쩌피 이제 곧 죽을 나이니까 약속 많이 필요 없잖아. 내 딸이 준 용약속인데 내가 왜 자네한테 주나? 할머니. 이 요양병원에 있으면서 내가 제일 도와주잖아 나한테 그정도의 약속도 못 줘? 이건 안 돼. 내딸이 땀흘려서 번 약속이잖아. 절대 못 줘. 할머니 좋은 말로 할 때 내 놔. 나 말고 할머니 간병해줄 사람도 없어. 할머니 정신나간거 아무도 모를거 같아? 그냥 줘. 내가 좋은곳에 쓸게. 안된다니깨! 자꾸 묻지마 열번을 백번을 물어봐도 안돼. 할머니 맞아야 줄래? 내가 한번에 주라면 줘. 빨리 이리 내 놔. 주라고 줘. 할머니 어쩌피 딸이 병원비도 내는데 그냥 그 병원비 이번에 할머니가 나한테 준다고 생각해. 가져간다? 안된다니까. 안된다니까 자꾸 그러네.,협박(0),갈취(1),63.77
우와 너 폰 기종이 뭐야? 그거 새로 나온거 아니야? 아 나 아이폰3이야 맞아 이거 한 10일 전 나온건데 사전예약해서 바꿨어. 헐 진짜 부럽다 야야 넌 폰 기종 뭐야 새로 보는건데? 아 난 샤오미30이야 잘 못들어 봤을걸? 잠만 포털사이트에 검색해볼게. 엥? 이거 보급폰이야? 공짜로 나오는데? 부모님께서 이걸로 바꾸면 좋겠다고 하셔서 이 폰으로 했어 뭐야 폰 사줄 여건도 안되셔.? 폰 하나에 얼마한다고 애 폰을 공짜폰으로 할 생각을 하셨지. 나도 동의 한거니까 상관 없잖아. 폰이 다 거기서 거기지 뭐 야 그건 좋은 폰을 안 써봤으니까 그러지 차원이 달라 차원이 하긴 뭐 너가 알겠냐 살 돈도 없어서 공짜폰 쓰는데. 야 왜그래 부모님이 가난하시면 뭐 자식도 가난한 사람들에 걸맞는 폰 써야 하는 게 당연한 이치지 아 그런가? 놀려서 미안 너 본분에 맞게 사는건데 어떡하냐 이런 폰 한 번도 못 써보고. 쓰고 싶으면 말해 한 10분 정도는 빌려줄 수 있어 그냥 빌려서 구경하는걸로 만족해라. 부모님 등골 휘지않게 괜히 또 집가서 폰 바꿔달라 그러지 말고,기타괴롭힘(3),갈취(1),62.98
애 아가야 네? 어머니 아범 몰래 나 약속 천만 주라 어머니 제가 그렇게큰약속이 어딨어요? 그리고 아범한테 저도 받아쓰잖아요 그 사랑이 이름으로 꼬박꼬박 저금하는 거 있잖아 아휴 어머니 그거는 사랑이 나중에 대학 갈때써야죠 애 애미야 사랑이 대학갈 일은 아직 멀었고 나는 이제 언제 죽을지도 모르는 늙은이인데 나한테 양보하는게 맞지 않니? 어머니.그러지마세요 니가 약속 안주면 나 콱 저녁 밥상에 농약이라도 뿌려서 우리식구들 다 죽여버릴란다 그럼 사랑이도 그약속 못쓰고 죽겠네? 어머니 어떻게 그런말씀을 그니까 좋은게 좋은거라고 그냥 좀 주라 며느리한테 이렇게 굽신굽신 거려야겠니?,협박(0),갈취(1),60.6
때리지 말아줘 아퍼? 아프면 참아봐. 나 이미 충분히 병원다니고 있어. 병원으로 되겠어? 넌 죽어야돼. 왜 그래. 우리 가족이잖아. 가족? 가족같은 소리 하고 있네 너는 그냥 내 종이야 알어? 종이 배신하면 죽어야지 그거말고 또 있나? 내가 다 잘못했어. 근데 나 창고말고는 간적 없어 믿어줘. 내가 그걸 어떻게 믿어. 넌 이미 그 계단을 오르려고 했어 알어? 그것만으로도 들어간거나 마찬가지야 알어? 넌 죽어 죽어야 한다고. 아니야 제발 믿어줘 나 갔어. 니꺼 탐한적 없어. 아직 입만 잘살았네 넌 좀 더 맞아야겠다 일단 가진 쏴라이라도 다 내놔.,갈취(1),협박(0),60.53
여어 어디가시나? 누구세요? 나? 내가 누군지는 알 것 없고. 왜 이러세요? 왜 이러세요? 이게 확씨 누구신지는 모르겠지만 사람 잘못 봤어요. 오호 그거 좋아보이네. 맞고 줄래 그냥 줄래? 안돼요. 왜 이러세요? 안돼요 왜 이러세요? 왜 이러세요? 왜 이러세요 되게 좋아하네. 자꾸 그러시면 경찰에 신고할거예요.,갈취(1),협박(0),60.16
아들 보고 싶으면 당장 편의점가서 구글 기프트 구매해 무슨일 입니까 누구세요 니 아들 데리고 있는 사람 구글 기프트가 뭡니까 편의점부터 가 가고 있어요 10만원권 10장 사서 스크래치 긁어서 사진찍어서 보내 시간 좀 주세요 장난치면 니 아들 죽어 잠시만요,갈취(1),협박(0),60.02
자꾸 내 돈 안 갚고 어딜 도망가? 기간을 조금만 더 주시면.이율이 너무. 남의 돈 빌리고 갚는게 쉬울 줄 알았어? 다 알고 빌린거잖아? 그래도 이렇게 이자가 불어날 줄 몰랐어요!!!! 그러게 계약서는 잘 읽어 봤어야지? 못 갚겠다면.뭐.돈 나올 구멍은 많잖아? 네.? 니 가족도 있고.아님 널 팔아 넘길 수도 있고.그 전에 장기부터 털고? 눈 한쪽 신장 한 쪽 없어도 잘 살수 있잖아? 히이익.! 아님 그냥 장기 싹 다 털어버릴까? 어차피 너같은 거 죽어도 찾을 사람 없잖아? 죄송합니다. 빨리 갚겠습니다.,협박(0),갈취(1),59.28
야 새끼들아 잠깐 나 좀 보자 이병 김재형 이병 권오성 야 솔직히 말해서 이성재 그 새끼 기분 나쁜 놈이잖아 네 그렇습니다. 걔가 나 한태 패드립을 했다 솔직히 그게 너무 화나서 걔 신발을 찢었거든 근데 둘중에 하나가 거짓 고해를 해야 겠다 그렇다면. 그래 빨리 결정해라 덤탱이 쒸운 놈은 나가고 내가 제일 상급이 되걸랑 그럼 엄청 잘해줄게 싫은데 새끼야 너 지금 하극상 하니 죽고싶어? 나 건들면 너 영창이야,기타괴롭힘(3),협박(0),59.26
야 너 시키는 대로 왜 안져오냐? 진짜 이제 없어서 그래 그럼 이 사진 뿌려? 사진 값이라는데 안구해오는거 보면 유출되도 상관 없나봐? 왜그래 진짜 지워줘 그러니까 50만원 가져오라고요 그럼 해결 되는데 멍청한건가? 며칠 전에도 똑같이 50만원 가져 갔잖아 진짜 없어 야 그럼 그냥 뿌린다 미안해내일까지 구해올게 그래 그렇게 착하게 굴어야지 기대할게? 응.,협박(0),갈취(1),58.07
누구세요 저한테 왜 이러세요? 그건 몰라도 되고 우리가 돈이 좀 필요해서. 네? 몸 건강한데 콩팥 하나 정도 기부한다 생각해. 저기요 뭔가 오해가 있으신 것 같은데. 야 조용히 해. 메스 말고 사시미에 찔려죽고 싶어? 죄 죄송합니다. 이러지 마세요. 아까 약 먹여서 재웠는데. 그냥 패서 기절시킬걸. .너무 아파요. 죄송합니다. 제가 뭘 하면 되나요? 그냥 닥치고 있어. 어차피 내일이면 고깃덩어리가 될 몸인데. 제발 저 정말 열심히 살았어요. 우리도 열심히 할 일 하고 있는 거니까 또 맞기 싫으면 닥쳐.,협박(0),갈취(1),57.91
의원님. 그간 안녕하셨죠? 어어. 아니 여기가 어디야.? 저 그동안 의원님이 주신 엿먹고 아주 잘살았습니다. 아니 당신 누구야.? 이거 풀어줘!!! 의원님 이렇게 나오시면 저 섭섭합니다? 저번에 뒷돈만 홀라당 드시고 비리 터지니까 저 버리셨잖아요. 아. 아니 그 그게 말일세 내말좀 들어보오 됐고 의원님 오늘 저랑 이 창고에서 같이 죽는겁니다. 저 이제 내려갈 바닥도 없어요. 의원님이랑 같이 죽고! 저 생 마감하렵니다. 미안해!! 미안하네 내가 죽을 죄를 지었어 제발 날 살려주게 아 의원님 저랑 같이 세상 저편 가기 전에 제가 짧은 복수 하고 싶은데 괜찮으시죠? 어차피 나중엔 기억도 못하실 거에요. 아악!!! 제발!! 살려줘!!!,협박(0),갈취(1),57.87
야 너 그런식으로 밖에 싸돌아다니면 다리를 부숴버린다고 했지? 회사에서 일만 한 거야 진짜야 아무일도 없었어 그걸 내가 어떻게 믿어? 너 지난번에도 전적이 있잖아 그러길래 나한테 애초에 걸리질 말지를 그랬어 그 팀장이랑은 그냥 정말 회식만 한 거야 그러다 장 보다 마주친 거고 너는 입을 닥쳐 한마디 할때 마다 사람을 화가 나게 해 미안해 자꾸 때리지마 나 이러면 일하러 못가 바람질할려고 얼굴 신경 쓰는 거야? 이러니까 내가 너를 때리는 거야 밖에 애들도 듣고 이러지 말고 내 말을 들어봐 아니 애들도 너가 부정한 짓을 한 걸 알아야지 애들한텐 모르게 하고 싶어? 그런게 아니라 애들이 보면 교육 상 안좋잖아 때리지마,협박(0),기타괴롭힘(3),57.58
야 너 시키는 대로 있지 좀 빌려줘라 안돼. 나 이거 집에 갈 차비야 뭐가 안된다는 거야? 집까지 걸어가면 되잖아 걸어가면 1시간인데. 운동도 하고 좋네 너도 운동 좀 해야지 진짜 안돼 저번에도 가져가고 안줬잖아 모아서 한번에 줄게 누가 안준댔어? 안줬잖아. 너. 사람을 나쁘게 말하는 재주가 있네 좋게 말할 때 말 듣자 어? 진짜 이번에만 주는 거야.,협박(0),갈취(1),57.36
할아버지가 나를 찾아서 키워준 이유가 그거였어요? 그럼 내가 널 왜 찾았겠니! 하. 그러니깐 할아버지의 젊음을 위해 내 장기를 꺼내간다고요. 그깟 장기 하나 없이도 넌 젊으니깐 살 수 있잖니. 그게 말이 된다고 생각하세요. 내가 이때까지 보살펴 줬는데 그것도 하나 못하니. 누가 절 보살펴 주셨는데요? 내가 아니면 누구겠니. 키워주는 값하라고 온갖 집안일에 다른 식구들 수발에 걸핏하면 폭력행사도 하셨잖아요. 그건 니가 말을 안 들어서 그런거잖니. 이실장 얘 어디 도망 못 가게 방에 넣고 문 잠궈. 알겠습니다 할아버지 이러지 마세요,협박(0),갈취(1),56.7
야 누가 선생님한테 말하래 미친놈아 미안해 됐고 더 맞자 어유 아프겠다. 그 선생님이 그런식으로 말할줄 몰랐다고 어쩌라고 넌 봐주려고 했는데 안되겠다 그동안 넌 조금 찍혔는데 이젠 일급 찐따다. 아싸 앞으로 우리 빵 더 먹겠다. 야 진짜 아니 미쳤냐 또 빵셔틀 할래?,기타괴롭힘(3),협박(0),56.37
죄송하지만 여기는 저희가 차를 세워야 하니 차를 좀 빼주실수 있을까요? 뭐?여기가 니 땅이야? 아.아니요 저희땅은 아닌데요. 근데 왜 세우라마라 지랄이야? 저희땅은 아니지만 저희집 앞이고 이동네는 각자 자기앞에 자기차를 주차합니다 그러니 차. 싫은데? 내가 내가 세우겠다는데!! 죽고 싶지 않으면 비켜 !! 그럼 저희는 차를 어디다 세우라는 말씀이신가요?. 내가 알빠야? 내가 말했다 죽고싶지 않으면 비키라고!! 차로 밀어버리기전에!! 이렇게 막무가내로 하신다면 경찰을 부르겠습니다!! 뭐? 경찰?? 그래불러 경찰 !!경찰와도 별 소용없을걸? 그리고 그뒤에 당신이 무사할수 있을지 어디 두고보자고 불러봐 경찰!! 부르라고!!! .하.,협박(0),갈취(1),56.32
아니 글쎄 씨가 어머 사원 그렇게 안 봤는데 대박이네 무슨 얘기하고 계세요? 아 어머 아무 얘기 아니에요 여기는 공기가 안 좋나 되게 쾌쾌하다 네? 아 아니에요 근데 사원님 그러고 다니는 거 되게 꼴불견인 거 알죠 어머 왜 그래 그러지 마 우리 가자 미안해 제가 뭐 잘못했나요? 아 아냐 됐어요,직장내괴롭힘(2),기타괴롭힘(3),56.03
오늘은 내가 쏠게 비싼 거 먹어 그래 잘 먹을게 잘 먹었다. 아차 어쩌지 나 시키는 대로을 안갖고 왔네 뭐? 또야? 니가 산다고 비싼 거 먹은건데 니가 내면 다음에 내가 주면 되잖아 저번에도 그랬잖아 그것도 아직 안줬잖아 야 살다보면 그럴 수도 있지 친구끼리 쪼잔하게 그럴래? 너 시키는 대로 있잖아 그걸로 내 하. 이번 만이야 꼭 줘야 돼 너 사람 이상하게 만드네 내가 안준댔어? 와 나 열 받네 이게 좋은 말로 하니까 말을 안듣지 무섭게 왜 그래,협박(0),갈취(1),55.92
동업 안할거니 찾아오지말게 아니 이 문전성시 갈비집을 2호점 내자니까 그럼 대박나 나는 돈 욕심 없고 그냥 이정도가 내 능력에 딱 좋네 아니 이 친구는 왜이렇게 말귀를 못알아먹어 갑자기 그건 뭔가 칼 내려놓게 내가 나좋자고 동업하자해? 너도 좋고 나도 좋고 돈방석에 안게 해주겠다니까 우선 말로하게 친구 칼 내려놔 동업 하지는 말 먼저하게 안그러면 내가 이 칼로 자네도 조져버리고 자네 식구들도 다 조져버리겠네 우선 진정하게 친구 동업이야기는 천천히 생각해보겠네 죽기는 싫은가보네? 처음부터 귓구멍 열고 들었으면 좀 좋은가 서로 험한꼴안보고 진정하게 혹시라도 뒤에가서 딴말하면 진짜 다 조져버리겠네 나 눈에 뵈는것이 없네 친구,협박(0),갈취(1),55.47
기껏 죽어가는 사람 데려다 살려놨더니 감히 니가 내 뒷통수를 쳐? 니가 날 살렸다고? 넌 나를 이용한거야. 안그래? 그 땐 입도 못 떼고 빌빌기더니 많이 컸다? 너 내가 그렇게라도 안 데리고 왔으면 지금 어디서 죽어있어도 아무도 몰라. 내가 니 밑에서 몇 년을 노예처럼 살았는데 난 개만도 못한 인생을 살아왔어. 이제서야 내 인생 찾겠다는데 뭐가 문제야? 머리 검은 짐승은 거두는 게 아니라는 말이 너를 보면서 느껴지는구나. 그래 너 니 인생 찾겠다고 했지? 그럼 그 때 생각해서 죽어도 되겠네? 뭐? 내 인생을 니가 뭔데 죽네 사네를 판단하는 거야? 내 밑에서 먹고 자고 입고 그 정도면 다 나한테 진 빚 아닌가? 근데 그 걸 다 잊은 채로 날 배신하고 니 인생 찾겠다는거면 그 정도 각오는 해야지. 니가 원해서 한 일이고 나의 의지는 단 한 번도 없었고 내 의견조차 존중된 적 없었어. 이제와서 날 살린 귀인인 척 하지마. 그래 그럼 내가 널 처음 주어 온 그 때로 돌아가서 다신 세상의 빛을 볼 수 없게 해줄테니까. 이거 놔! 일단 가진 현금이라도 다 내놔.,갈취(1),협박(0),55.07
이게 사람이라는 동물이 참 웃겨요 선생님 그게 무슨 말이신지. 상대방한테 잘 해주면 그 친절을 받은 사람은 자기가 특별한줄 알아요 정말 그럴까요? 친해.지고 싶으니깐 그런거 아닐까요. 하하. 아니죠 아니죠 그냥 내가 살면서 이사람한테 잘 해주면 이용해먹거나 호구처럼 사용 할 수 있으니깐 그런거죠 그.그런가요. 대화의.요점이. 그니깐 제가 선생님한테 잘 해드릴때 그냥 제 비위 맞추면서 인생 살라는거에요 수 틀리면 당신 면상이고 니 새끼들도 얼굴들 생각 못 할테니깐 한번만 용서해주시면. 제 분수대로 살겠습니다. 동물원에있는 동물들이 먹이를 받아먹으면 이사람이 자기를 키워주는 줄 알아 그게 아니라 그냥 꼭두각시 짓 할만큼 명줄 이어가는건데 나가봐요 다음은 선생님이아니라 니 자식새끼니깐 알겠습니다. 일단 가진 입금이라도 다 내놔.,갈취(1),협박(0),54.75
이름이 진짜 신기하다 나무가 뭐야? 나무?무슨 나무야? 소나무? 왜그래.남의 이름가지고 아니 니이름이 너무 너무 신기해서 그렇지 나무야 나무야! 이리날아오러나 남의 이름가지고 그러지마 야 왜 정색하고 그래 친구끼리 농담좀 할수있는거지 농담인데 재미 하나도 없어 야? 인상안펴? 너는 재미 없어도 나는 재밌어 .재미없어 야 나무새끼가 확 불질러 버릴까보다 나무 제정신 안차리냐? 아니면 물좀 줘? 오줌한번 싸줘? 너 진짜 악질이구나,기타괴롭힘(3),협박(0),54.17
네 뭐 드릴까요? 말보르 레드 하나. 네. 여기요! 여기 사장은 없어? 네 사장님 지금 안계세요. 뭐 .찾으세요? 지금부터 내 말 잘들어. 여기 주머니에 있는 말 다 담아. 네?? 왜 이러세요!! 입닥쳐. 빨리 사람 오기전에 말이나 쓸어담어. .살려만 주세요 제발 제대로 안하면 패버릴거니까 빨리빨리 해라. 네.여기요. 진작 이렇게 빨리 줄것이지. 경찰 신고하면 알지?,협박(0),갈취(1),54.16
그 길동 국회의원님 비서분 되시죠? 네 맞습니다. 무슨 용건으로 전화 주셨습니까? 이번 대선 때 그 국회의원님 출마하시죠? 꽤 지지도도 높으시다고 들었는데요. 네 잘 알고 계십니다. 아직까지 대선 유력 당선 후보로 저희 의원님이 이름 올리시고 계십니다. 혹시 지지자 분 이십니까? 에이 설마요. 얼마전 비서분 안 계실 때 의원님 음주운전 하고 계시던데 아세요? 음주운전을요.? 루머 유포시 강력하게 처벌할겁니다. 그래도 괜찮으세요? 루머 아니니까 괜찮죠. 경찰한테도 걸렸던데 뭐 행동 주니까 그냥 넘어가던데요? 물증 있으신가요? 없으시면 루머라 생각하고 강경대응 하겠습니다. 지금 보내드리는 영상 봐보십시오. 거칠게 운전하는 장면이랑 행동 넘기는 장면까지 제가 다 찍어놨습니다. 헙. 혹시 어떻게 해드리면 그냥 넘어가주실 수 있을까요? 저희 의원님 이제 마지막 대선 출마입니다. 한 번만 넘어가 주십시오. 사례는 원하는 만큼 다 해드리겠습니다. 역시 너도 행동으로 해결하려 그러네. 그럼 한 7000만원만 준비해. 네 역사 안 보관함에 넣어둘테니 알아서 찾아가십시오. 그 영상 퍼뜨리시면 안 돼요 진짜.,협박(0),갈취(1),53.0
저 알뜰폰 개통하러 왔는데요 제일 괜찮고 비싼 요금제로 해주세요 네 가격이 높은 요금제는 100기가에 29800원이 말 끊고아니 됐고 괜찮고 비싼 요금제로 해달라니까? 나 사업하는 사람이라 시간이 생명이야. 아 네네 그러니까 요금제도 여러 통신사에 여러 요금제가 있어서요. 어떤 게 적합하실지 설명드리려고요 아 진짜 말 못알아먹네 나이도 어린게 말 따박따박 아니 제 말씀은 그냥 해달라면 해달라고 !!! 말 못알아 들어요? 비싼 요금제 해달라니까?!!! 아 네 알겠습니다 그럼 가장 비싼걸로 해드리겠습니다. 아니 왜이렇게 비싸? 적당한걸로 해달라니까 진짜 말도 못알아 듣고 하 제일 비싼 요금제로 해달라고 하셔서. 됐고 그 아래 요금제로 해주세요 내참 어이가 없어서 진짜,기타괴롭힘(3),갈취(1),52.29
사퇴하시죠. 무슨 소립니까? 의원님이 뇌물을 받으신 거 다 알고 있습니다. 나 윤석룔 정치인생 30년 양심에 걸릴 게 없는 사람이오! 입에 침이나 바르시고 말씀하시지요. 어디 감히.!! 증거가 있습니다. 배려해 드릴 때 스스로 물러나십시오. 증거가 있다니! 어디서 생 사람 잡는 소리를 합니까! 저는 분명히 기회를 드렸습니다. 내일 아침까지 발표를 하지 않으신다면 증거 자료를 인터넷에 뿌리겠습니다. 꺼져! 꺼지라고!,기타괴롭힘(3),협박(0),52.23
돈 빌려간지가 언제인데 아직도 안갚았네? 선생님 시간을 조금만 더 주세요. 시간을 달라기엔 이자도 안갚고 있어서 가만히 기다려줄 수가 없네 일주일만 주시면 어떻게든 구해오겠습니다. 제발 조금만 더 시간을 주세요 그동안 시간은 충분히 줬으니 나를 기다리게한 댓가는 치러야지? 저 정말 지금은 드릴게 없습니다.제가 내일 일당이라도 뛰어서 조금이라도 갚겠습니다.하루라도 기다려 주세요. 그건 안될거고 줄게 없다니? 몸이 안아프고 멀쩡하잖아? 뭐 하나 줄게 있을텐데? 내가 이 칼로 쑤셔서 가져가면 될텐데? 선생님 제발 제 장기만은.제가 안아파야 돈도 갚고 애들도 먹여 살립니다. 제발.그것만은 안됩니다. 이게 싫었으면 따박따박 갚았어야지. 애들 보기 부끄럽지도 않나? 이번엔 안돼 선생님 제발 며칠만 말미를 주십시오. 제발. 애들 얼굴 봐서라도요. 일단 가진 현금이라도 다 내놔.,갈취(1),협박(0),52.02
너네 엄마 목걸이는? 없어. 못 찾았어. 이 새끼 봐라. 구라 치지 마. 진짜야. 없으면 사오기라도 해야지 뭐 하는 거냐? 나 돈 없어. 목걸이 대신 네 목 따 버릴 거야. 어떻게 그런 말을 해. 정말이라니까. 내일까지 기회 줄 테니까 찾아와. 알겠어.,갈취(1),협박(0),51.53
나랑 재밌는 놀이를 하는 거야. 진우야. 왜. 왜이래. 니가 오늘 내 시험지만 대신 풀어줬어도 엄마한테 안 혼났을텐데.하하 그.그렇지만 나도 해줄 수 없는. 상황이였어.선생님이 너무 지켜보고 계셔서. 그래. 나도 알아. 그래서 놀이를 하자는 거야. 여기 물 두잔이 있지? 둘 중에 하나는 마시면 쥐도 새도 모르게 영원히 잠 드는 약이야. 어.? 그게 무슨. 너 때문에 혼났으니까 니가 기분을 풀어줘야 할 거 아니야 재밌게 말야. 농담이지.응.? 내가 .저걸 마시면.죽는다는 거잖아.! 농담? 내가 이 약을 구하는데 얼마나 힘들었다구 다행이지. 과학 수업에 필요하다니까 금방 구해지더라고. 빨리 마셔. 그냥 뒤지기 싫으면. 싫어.내.내가 왜.이걸 마셔야해.! 하나는 그냥 물일 뿐이야 반반이잖아? 넌 공부도 잘하고 똑똑하니까 물 정도는 구별할 수 있지? 얼른 마시라고!,협박(0),갈취(1),51.22
어이 초딩. 이리 와봐 누구세요 이리와보라고 자식아. 죽고싶냐 왜 이러세요 확! 죽을래? 조용히 이리 안와? 무서워요 약속 얼마있어. 다 내놔봐. 저 약속 없어요 씨발. 죽을래. 너 어디살아. 가진거 다 내놔봐. 왜 이러세요 산에 가서 확 묻어버리기 전에 호주머니에 있는거 다 내놔 이러지 마세요,협박(0),갈취(1),51.02
너 이 사이트 가입 되어있어? 아니? 나 사이트 잘 이용안해서. 그럼 니 정보 좀 빌려주라. 나 거기 아이디 다 만들어서 내가 만들 수가 없어. 응 ? 그렇게까지 해야돼.? 아 지금 캐릭터 이벤트 중인데 내 주민번호로는 다 막혔단말야 . 근데 왜 내 정보까지 끌어다가 만들어야 하는건데.? 너 어차피 안한다며 그럼 내가 해도 상관없는거 아냐? 그래도. 내 정보가 다 기재 되어있고. 혹시 모르니까. 넌 친구도 못믿냐? 그냥 만들고 안쓴다고. 진짜 짜증나네. 빨리 주민번호랑 다 알려줘. 급하다고. 안돼.미안해. 미쳤나 이게. 야 너 오냐오냐 했더니 기어 오르네? 지금 해보자는거야? 일 키우기 싫으면 빨리 내놔라.,갈취(1),기타괴롭힘(3),50.85
야 야 내일까지 이거 부모님 동의해오라는 거 좀 도와줘라. 응? 내가 이걸 어떻게. 아 니네부모님 주민번호알아와서 하면 되잖아 우리 부모님 주민번호를 .? 어차피 선생님들이 그런 거 다 보는 거 아니고 그냥 성인 보호자 동의만 해오라는 거잖아. 그치만. 너는 이딴 거 해오라고 안하잖아.아 짜증나네. 말귀 못알아듣냐? 그치만.우리부모님 주민번호를 내가 너한테. 내가 뭐? 나쁜데 쓴데? 아 진짜 우리엄마아빠는 이런 거 가지고 가면 뭐라한다고 나도 우리 부모님이 싫어하실텐데. 학교생활 망치기 싫으면 니가 이거 알아서 처리해라. 내일까지 부모님 번호 알아와,갈취(1),기타괴롭힘(3),50.36
무대 잘 봤어. 춤 잘 추던데? 감사합니다. 그러다 아주 옷 다 벗겠더라? 어. 치마가 좀 짧긴 한데 속바지 다 입고 있었어요. 너무 예쁘던데. 평소에도 좀 그러고 다니지? 평소에 입을 옷은 아니죠. 적당히 야한 게 보기 좋아. 제 취향은 아니에요. 야 니가 좋아서 그렇게 입고 춤도 췄으면서 왜 철벽 치냐? 철벽이 아니라 공연이랑 일상은 다르다는 얘기예요. 지금 너 되게 나 이상한 사람으로 몰아간다? 하.,기타괴롭힘(3),직장내괴롭힘(2),50.14
형 형수 몰래 나 말좀 빌려줘 민석아 형도 요새 용말 받아 쓰는데 무슨 소리야 형 내가 모를 것 같아? 형 형수 몰래 다른 주머니 차잖아 . 그건 혹시 모를 일을 대비해서 남겨둔거야 어머니좀 챙겨드리고그려러고 그래 엄마 챙길라고 빼둔 말이라고 치고 동생도 좀 도와줄수 있잖아 아. 왜그러냐 정말 민석아 형 지금 나 말 안빌려주면 그 말 빼돌린거 형수한테 말한다 형수는 아직도 형이 사기당한거 빚 갚느라 허리 휘는것같던데? 민석아.꼭 그래야겠냐 지금 형수한테 전화할게 얼른 골라 아. 알겠다 진짜 기다려라,협박(0),갈취(1),49.06
윤이씨 네? 가서이것좀 씻어와 이건 대리님 텀블러아니에요? 응 맞아 좀 씻어와 왜 대리님걸 제가 . 아 윤이씨가 계약직이라 잘 모르나 본데 원래 이런거 해줘야지 이쁘게 보고 정직원으로 채용될수도 있는거다 .무슨 텀블러 씻는게 정직원이랑 관련있어요 응? 내말 못믿네! 내가 말 한마디 잘못하면 자기 채용도 좀 그래 물거품될수도있어 윤이씨가 자기만 아는 이기적인 사람인거 윗분들도 아시면 좀 그렇겠지? 하 대리님 진짜 너무 하시네요 그리고무슨 말도 안되는 말씀이세요 텀블러 안씻는게 어떻게 그렇게 해석이 되요 그래? 아니꼬우면 윤이씨가 대리하면 되겠다 그치?,직장내괴롭힘(2),기타괴롭힘(3),48.81
그게 사실이야? 죄송합니다 그게. 솔직히 너가 그랬을 거라고 생각하지 않아. .아닙니다 한테 상황 들었어. 괘씸한 가 아픈 아이 가지고 협박을 했다던데. 그건.! 나 믿지? 말해봐. 제가 그 일을 하지 않으면 제 아이 병원비를 끊을 것이며 최대한 고통스럽게 질식시킬거라고. 이런 그 돈은 걱정말아. 내가 대신 내줄게. 네 회장님.,협박(0),갈취(1),48.78
